Date,High,Low,Open,Close,Volume,Adj Close
2010-03-04,30.131427764892578,29.804285049438477,29.89714241027832,30.101428985595703,91510300.0,20.07172393798828
2010-03-05,31.385713577270508,30.661428451538086,30.70571517944336,31.27857208251953,224905100.0,20.85664939880371
2010-03-08,31.441429138183594,31.178571701049805,31.43000030517578,31.297142028808594,107472400.0,20.869028091430664
2010-03-09,32.14285659790039,31.12714195251465,31.187143325805664,31.860000610351562,230064800.0,21.24434471130371
2010-03-10,32.211429595947266,31.885713577270508,31.9757137298584,32.119998931884766,149054500.0,21.417709350585938
2010-03-11,32.21428680419922,31.902856826782227,31.98714256286621,32.21428680419922,101425100.0,21.48058319091797
2010-03-12,32.53285598754883,32.25,32.48143005371094,32.371429443359375,104080900.0,21.585365295410156
2010-03-15,32.21428680419922,31.464284896850586,32.1971435546875,31.977142333984375,123375700.0,21.322452545166016
2010-03-16,32.13999938964844,31.78714370727539,32.02571487426758,32.06428527832031,111727000.0,21.38056182861328
2010-03-17,32.349998474121094,31.895713806152344,32.128570556640625,32.01714324951172,112739200.0,21.34912872314453
2010-03-18,32.14285659790039,31.801427841186523,32.014286041259766,32.092857360839844,85527400.0,21.399616241455078
2010-03-19,32.17714309692383,31.604286193847656,32.112857818603516,31.75,139861400.0,21.17099380493164
2010-03-22,32.28571319580078,31.450000762939453,31.49571418762207,32.10714340209961,114104900.0,21.409137725830078
2010-03-23,32.682857513427734,32.014286041259766,32.23428726196289,32.62285614013672,150607800.0,21.75301742553711
2010-03-24,32.88571548461914,32.501426696777344,32.52000045776367,32.76714324951172,149445100.0,21.849227905273438
2010-03-25,32.9957160949707,32.32143020629883,32.98857116699219,32.378570556640625,135571100.0,21.590129852294922
2010-03-26,33.13571548461914,32.650001525878906,32.7071418762207,32.985713958740234,160218800.0,21.99497413635254
2010-03-29,33.40999984741211,33.08856964111328,33.28571319580078,33.198570251464844,135186100.0,22.13690757751465
2010-03-30,33.92571258544922,33.46428680419922,33.79999923706055,33.69285583496094,131827500.0,22.466495513916016
2010-03-31,33.801429748535156,33.494285583496094,33.64142990112305,33.57143020629883,107664900.0,22.385526657104492
2010-04-01,34.104286193847656,33.25,33.915714263916016,33.709999084472656,150786300.0,22.477928161621094
2010-04-05,34.07285690307617,33.538570404052734,33.568572998046875,34.06999969482422,171126900.0,22.717979431152344
2010-04-06,34.31999969482422,33.85714340209961,34.02857208251953,34.220001220703125,111754300.0,22.81800651550293
2010-04-07,34.560001373291016,34.09428405761719,34.22142791748047,34.371429443359375,157125500.0,22.918975830078125
2010-04-08,34.505714416503906,34.005714416503906,34.34857177734375,34.27857208251953,143247300.0,22.857059478759766
2010-04-09,34.55571365356445,34.3514289855957,34.4900016784668,34.54142761230469,83545700.0,23.032325744628906
2010-04-12,34.72428512573242,34.54428482055664,34.599998474121094,34.612857818603516,83256600.0,23.079959869384766
2010-04-13,34.68571472167969,34.44428634643555,34.551429748535156,34.63285827636719,76552700.0,23.093294143676758
2010-04-14,35.11571502685547,34.86714172363281,35.040000915527344,35.09857177734375,101019100.0,23.403833389282227
2010-04-15,35.575714111328125,35.07285690307617,35.111427307128906,35.560001373291016,94196200.0,23.711519241333008
2010-04-16,35.87714385986328,34.93571472167969,35.5099983215332,35.342857360839844,187636400.0,23.566720962524414
2010-04-19,35.41285705566406,34.538570404052734,35.290000915527344,35.29571533203125,141731100.0,23.53528594970703
2010-04-20,35.60714340209961,34.70857238769531,35.505714416503906,34.941429138183594,184581600.0,23.29905128479004
2010-04-21,37.17856979370117,36.53285598754883,36.97142791748047,37.031429290771484,245597800.0,24.692672729492188
2010-04-22,38.10714340209961,36.599998474121094,36.89142990112305,38.067142486572266,198356200.0,25.383285522460938
2010-04-23,38.88285827636719,38.14285659790039,38.28428649902344,38.689998626708984,199238900.0,25.798603057861328
2010-04-26,38.922855377197266,38.31285858154297,38.84000015258789,38.5,119767200.0,25.671916961669922
2010-04-27,38.262855529785156,37.21714401245117,38.181427001953125,37.43428421020508,177335900.0,24.96129608154297
2010-04-28,37.71428680419922,36.630001068115234,37.60714340209961,37.371429443359375,189600600.0,24.919382095336914
2010-04-29,38.57143020629883,37.43000030517578,37.57428741455078,38.37714385986328,139710200.0,25.589996337890625
2010-04-30,38.65285873413086,37.28571319580078,38.47285842895508,37.2985725402832,135615900.0,24.870800018310547
2010-05-03,38.26856994628906,37.55428695678711,37.691429138183594,38.04999923706055,113585500.0,25.37185287475586
2010-05-04,37.612857818603516,36.67856979370117,37.55571365356445,36.95428466796875,180954900.0,24.64122772216797
2010-05-05,36.87714385986328,35.53285598754883,36.14714431762695,36.56999969482422,220775800.0,24.384990692138672
2010-05-06,36.89285659790039,28.464284896850586,36.26142883300781,35.17856979370117,321465200.0,23.45717430114746
2010-05-07,35.22428512573242,32.172855377197266,34.81571578979492,33.69428634643555,419004600.0,22.467453002929688
2010-05-10,36.378570556640625,35.5042839050293,35.75,36.28428649902344,246076600.0,24.19446563720703
2010-05-11,37.12714385986328,35.78571319580078,35.977142333984375,36.645713806152344,212226700.0,24.43547248840332
2010-05-12,37.59000015258789,36.9571418762207,37.03428649902344,37.441429138183594,163594900.0,24.9660587310791
2010-05-13,37.85714340209961,36.628570556640625,37.60285568237305,36.908573150634766,149928100.0,24.610742568969727
2010-05-14,36.63999938964844,35.64285659790039,36.4514274597168,36.2599983215332,189840700.0,24.178279876708984
2010-05-17,36.59714126586914,35.387142181396484,36.38571548461914,36.317142486572266,190708700.0,24.216379165649414
2010-05-18,36.93571472167969,35.751426696777344,36.711429595947266,36.051429748535156,195669600.0,24.039201736450195
2010-05-19,36.13142776489258,34.978572845458984,35.64285659790039,35.477142333984375,256431700.0,23.656267166137695
2010-05-20,34.83571243286133,33.744285583496094,34.55428695678711,33.96571350097656,320728800.0,22.648441314697266
2010-05-21,34.92856979370117,33.04999923706055,33.2599983215332,34.61714172363281,305972800.0,23.08281707763672
2010-05-24,35.842857360839844,35.18000030517578,35.325714111328125,35.251426696777344,188559700.0,23.505752563476562
2010-05-25,35.251426696777344,33.880001068115234,34.19285583496094,35.031429290771484,262001600.0,23.35906410217285
2010-05-26,36.01856994628906,34.82143020629883,35.72571563720703,34.87285614013672,212663500.0,23.253324508666992
2010-05-27,36.27000045776367,35.58714294433594,35.79999923706055,36.19285583496094,166570600.0,24.133501052856445
2010-05-28,37.05714416503906,36.19285583496094,37.05571365356445,36.6971435546875,203903700.0,24.469772338867188
2010-06-01,37.99142837524414,36.994285583496094,37.09857177734375,37.26142883300781,219118200.0,24.846027374267578
2010-06-02,37.82857131958008,37.189998626708984,37.79142761230469,37.7071418762207,172137000.0,25.143238067626953
2010-06-03,37.93571472167969,37.2014274597168,37.88285827636719,37.58856964111328,162526700.0,25.064170837402344
2010-06-04,37.41428756713867,36.37571334838867,36.887142181396484,36.56571578979492,189576100.0,24.38212776184082
2010-06-07,37.021427154541016,35.7928581237793,36.8985710144043,35.84857177734375,221735500.0,23.90393829345703
2010-06-08,36.25714111328125,35.092857360839844,36.17714309692383,35.61857223510742,250192600.0,23.75056266784668
2010-06-09,35.985713958740234,34.64142990112305,35.924285888671875,34.74285888671875,213657500.0,23.16663932800293
2010-06-10,35.854286193847656,34.599998474121094,34.977142333984375,35.78714370727539,194089000.0,23.86297607421875
2010-06-11,36.26571273803711,35.33856964111328,35.461429595947266,36.21571350097656,136439800.0,24.14874839782715
2010-06-14,37.021427154541016,36.28714370727539,36.56571578979492,36.325714111328125,150740100.0,24.22209930419922
2010-06-15,37.121429443359375,36.5,36.52000045776367,37.09857177734375,146268500.0,24.737442016601562
2010-06-16,38.25,37.23285675048828,37.29999923706055,38.17856979370117,195919500.0,25.457584381103516
2010-06-17,38.985713958740234,38.5,38.657142639160156,38.83856964111328,218213800.0,25.897676467895508
2010-06-18,39.28571319580078,38.77428436279297,38.89285659790039,39.15285873413086,196155400.0,26.10724639892578
2010-06-21,39.85857009887695,38.38999938964844,39.66999816894531,38.5957145690918,194122600.0,25.735740661621094
2010-06-22,39.424285888671875,38.78571319580078,38.880001068115234,39.121429443359375,179315500.0,26.086292266845703
2010-06-23,39.237144470214844,38.271427154541016,39.22571563720703,38.709999084472656,192114300.0,25.811941146850586
2010-06-24,39.02857208251953,38.29999923706055,38.71428680419922,38.42856979370117,178569300.0,25.624284744262695
2010-06-25,38.61000061035156,37.97285842895508,38.58000183105469,38.099998474121094,137485600.0,25.405197143554688
2010-06-28,38.53571319580078,37.788570404052734,38.13285827636719,38.32857131958008,146237000.0,25.557607650756836
2010-06-29,37.77000045776367,36.32857131958008,37.73143005371094,36.5957145690918,283336200.0,24.402130126953125
2010-06-30,36.85285568237305,35.71571350097656,36.672855377197266,35.932857513427734,184863000.0,23.960134506225586
2010-07-01,36.400001525878906,34.7457160949707,36.32857131958008,35.49714279174805,255724000.0,23.669601440429688
2010-07-02,35.84714126586914,34.74285888671875,35.78428649902344,35.27714157104492,173460700.0,23.522905349731445
2010-07-06,36.11428451538086,35.165714263916016,35.85714340209961,35.51856994628906,153808900.0,23.68389129638672
2010-07-07,36.96714401245117,35.67856979370117,35.78428649902344,36.952857971191406,163639000.0,24.640283584594727
2010-07-08,37.55714416503906,36.41285705566406,37.49714279174805,36.869998931884766,184536100.0,24.585023880004883
2010-07-09,37.128570556640625,36.4514274597168,36.698570251464844,37.08856964111328,108330600.0,24.73077392578125
2010-07-12,37.407142639160156,36.408573150634766,36.932857513427734,36.755714416503906,140719600.0,24.508819580078125
2010-07-13,36.628570556640625,35.20428466796875,36.61714172363281,35.97142791748047,297731000.0,23.985855102539062
2010-07-14,36.5428581237793,35.57143020629883,35.62571334838867,36.104286193847656,203011900.0,24.074443817138672
2010-07-15,36.709999084472656,35.32857131958008,35.461429595947266,35.92142868041992,206216500.0,23.952518463134766
2010-07-16,36.424285888671875,35.487144470214844,36.16857147216797,35.70000076293945,259964600.0,23.80486488342285
2010-07-19,35.6971435546875,34.228572845458984,35.6971435546875,35.08285903930664,256119500.0,23.393352508544922
2010-07-20,36.128570556640625,34.28714370727539,34.70000076293945,35.98428726196289,268737700.0,23.994430541992188
2010-07-21,37.878570556640625,36.28571319580078,37.869998931884766,36.31999969482422,296417800.0,24.218286514282227
2010-07-22,37.14285659790039,36.47285842895508,36.81142807006836,37.00285720825195,161329700.0,24.673616409301758
2010-07-23,37.1971435546875,36.611427307128906,36.727142333984375,37.13428497314453,133347200.0,24.76125144958496
2010-07-26,37.157142639160156,36.81571578979492,37.14285659790039,37.040000915527344,105137900.0,24.698387145996094
2010-07-27,37.82857131958008,37.18571472167969,37.26714324951172,37.72571563720703,146192900.0,25.155622482299805
2010-07-28,37.998573303222656,37.17856979370117,37.66714096069336,37.279998779296875,129996300.0,24.85841941833496
2010-07-29,37.521427154541016,36.58571243286133,37.244285583496094,36.87285614013672,160951700.0,24.586929321289062
2010-07-30,37.099998474121094,36.41428756713867,36.55571365356445,36.75,112052500.0,24.5050106048584
2010-08-02,37.512855529785156,37.08856964111328,37.20571517944336,37.407142639160156,107013900.0,24.943191528320312
2010-08-03,37.60857009887695,37.060001373291016,37.28714370727539,37.41857147216797,104413400.0,24.950817108154297
2010-08-04,37.7542839050293,37.18714141845703,37.5485725402832,37.568572998046875,105093800.0,25.050840377807617
2010-08-05,37.59714126586914,37.22142791748047,37.38999938964844,37.38571548461914,72274300.0,24.92890167236328
2010-08-06,37.355712890625,36.80428695678711,37.111427307128906,37.15571594238281,111224400.0,24.775541305541992
2010-08-09,37.45000076293945,37.08142852783203,37.354286193847656,37.39285659790039,75782000.0,24.933666229248047
2010-08-10,37.2071418762207,36.7928581237793,37.121429443359375,37.058570861816406,112980000.0,24.710769653320312
2010-08-11,36.52714157104492,35.68714141845703,36.485713958740234,35.74142837524414,155013600.0,23.832489013671875
2010-08-12,36.157142639160156,35.15999984741211,35.24142837524414,35.970001220703125,133730100.0,23.984907150268555
2010-08-13,35.98285675048828,35.584285736083984,35.95000076293945,35.58571243286133,88717300.0,23.72865867614746
2010-08-16,35.71571350097656,35.23143005371094,35.36857223510742,35.37714385986328,79607500.0,23.589582443237305
2010-08-17,36.37571334838867,35.599998474121094,35.72571563720703,35.9957160949707,105660100.0,24.00205421447754
2010-08-18,36.38142776489258,35.939998626708984,36.051429748535156,36.15285873413086,84924000.0,24.106836318969727
2010-08-19,36.211429595947266,35.52571487426758,36.119998931884766,35.6971435546875,106676500.0,23.802967071533203
2010-08-20,36.27428436279297,35.57143020629883,35.62714385986328,35.66285705566406,96057500.0,23.78010368347168
2010-08-23,36.0,35.03571319580078,35.970001220703125,35.11428451538086,103510400.0,23.414310455322266
2010-08-24,34.71428680419922,34.092857360839844,34.66714096069336,34.27571487426758,150641400.0,22.855148315429688
2010-08-25,34.855712890625,33.88571548461914,34.005714416503906,34.698570251464844,149216900.0,23.137115478515625
2010-08-26,35.10714340209961,34.325714111328125,35.06428527832031,34.325714111328125,116626300.0,22.888492584228516
2010-08-27,34.658573150634766,33.65142822265625,34.53571319580078,34.51714324951172,137097800.0,23.016130447387695
2010-08-30,35.10714340209961,34.38285827636719,34.394287109375,34.64285659790039,95822300.0,23.09996223449707
2010-08-31,34.93714141845703,34.33571243286133,34.54999923706055,34.728572845458984,105196700.0,23.15711784362793
2010-09-01,35.922855377197266,35.182857513427734,35.35285568237305,35.76142883300781,174259400.0,23.8458251953125
2010-09-02,36.02428436279297,35.5099983215332,35.894287109375,36.02428436279297,103856900.0,24.021100997924805
2010-09-03,36.968570709228516,36.35714340209961,36.441429138183594,36.96714401245117,130197200.0,24.649805068969727
2010-09-07,37.075714111328125,36.60714340209961,36.66285705566406,36.83000183105469,85639400.0,24.558359146118164
2010-09-08,37.77000045776367,37.014286041259766,37.111427307128906,37.560001373291016,131637800.0,25.045122146606445
2010-09-09,38.07428741455078,37.560001373291016,37.862857818603516,37.58142852783203,109643800.0,25.05940818786621
2010-09-10,37.78571319580078,37.342857360839844,37.59857177734375,37.630001068115234,96885600.0,25.091800689697266
2010-09-13,38.325714111328125,37.96571350097656,37.97428512573242,38.1485710144043,97195000.0,25.437583923339844
2010-09-14,38.452857971191406,37.931427001953125,38.029998779296875,38.29428482055664,102037600.0,25.534744262695312
2010-09-15,38.62571334838867,38.262855529785156,38.310001373291016,38.60285568237305,107342200.0,25.74050521850586
2010-09-16,39.52428436279297,38.5,38.605712890625,39.5099983215332,163025800.0,26.345386505126953
2010-09-17,39.70857238769531,39.09714126586914,39.66999816894531,39.33856964111328,158619300.0,26.2310733795166
2010-09-20,40.540000915527344,39.407142639160156,39.439998626708984,40.461429595947266,164669400.0,26.97980499267578
2010-09-21,41.04999923706055,40.3985710144043,40.551429748535156,40.538570404052734,167018600.0,27.031240463256836
2010-09-22,41.13999938964844,40.34428405761719,40.387142181396484,41.10714340209961,146322400.0,27.41036605834961
2010-09-23,41.82285690307617,40.85714340209961,40.9042854309082,41.27428436279297,196529200.0,27.521827697753906
2010-09-24,41.932857513427734,41.50714111328125,41.728572845458984,41.7599983215332,162372000.0,27.845691680908203
2010-09-27,42.104286193847656,41.57285690307617,41.99714279174805,41.59428405761719,120708700.0,27.735193252563477
2010-09-28,41.681427001953125,39.28571319580078,41.681427001953125,40.97999954223633,258760600.0,27.325593948364258
2010-09-29,41.40142822265625,40.85714340209961,41.03285598754883,41.0528564453125,117411000.0,27.37416648864746
2010-09-30,41.42856979370117,40.17856979370117,41.28571319580078,40.53571319580078,168347900.0,27.02933692932129
2010-10-01,40.939998626708984,40.19285583496094,40.878570556640625,40.36000061035156,112035700.0,26.912174224853516
2010-10-04,40.41428756713867,39.681427001953125,40.228572845458984,39.80571365356445,108825500.0,26.54256820678711
2010-10-05,41.349998474121094,40.2599983215332,40.28571319580078,41.27714157104492,125491800.0,27.523725509643555
2010-10-06,41.71285629272461,40.751426696777344,41.369998931884766,41.31285858154297,167717200.0,27.54753303527832
2010-10-07,41.49714279174805,40.987144470214844,41.477142333984375,41.317142486572266,102099900.0,27.550397872924805
2010-10-08,42.07143020629883,41.42856979370117,41.672855377197266,42.0099983215332,164600800.0,28.01239013671875
2010-10-11,42.46285629272461,42.08571243286133,42.105712890625,42.19428634643555,106938300.0,28.13527488708496
2010-10-12,42.78571319580078,41.78428649902344,42.2014274597168,42.6485710144043,139636000.0,28.438199996948242
2010-10-13,43.137142181396484,42.82857131958008,42.88571548461914,42.87714385986328,157523100.0,28.590604782104492
2010-10-14,43.209999084472656,42.91428756713867,43.09857177734375,43.18714141845703,108824100.0,28.797311782836914
2010-10-15,45.0,43.558570861816406,43.91999816894531,44.96285629272461,230548500.0,29.981359481811523
2010-10-18,45.57143020629883,44.8985710144043,45.4957160949707,45.42856979370117,273252700.0,30.291902542114258
2010-10-19,44.82428741455078,42.86000061035156,43.342857360839844,44.21285629272461,308196000.0,29.481264114379883
2010-10-20,44.89285659790039,43.83856964111328,44.14285659790039,44.361427307128906,180406100.0,29.58032989501953
2010-10-21,44.96285629272461,43.82857131958008,44.62285614013672,44.21714401245117,137865000.0,29.48412322998047
2010-10-22,44.29142761230469,43.75714111328125,44.15285873413086,43.924285888671875,93194500.0,29.288843154907227
2010-10-25,44.514286041259766,44.06285858154297,44.15571594238281,44.119998931884766,98115500.0,29.41935157775879
2010-10-26,44.248573303222656,43.66428756713867,43.83856964111328,44.00714111328125,98232400.0,29.344099044799805
2010-10-27,44.271427154541016,43.657142639160156,43.95000076293945,43.97571563720703,99750700.0,29.323144912719727
2010-10-28,44.0,42.985713958740234,43.99285888671875,43.605712890625,137762800.0,29.076427459716797
2010-10-29,43.6971435546875,42.98143005371094,43.461429595947266,42.99714279174805,107627800.0,28.670629501342773
2010-11-01,43.657142639160156,43.17142868041992,43.174285888671875,43.45428466796875,105972300.0,28.975448608398438
2010-11-02,44.31285858154297,43.85714340209961,43.85714340209961,44.19428634643555,108482500.0,29.468883514404297
2010-11-03,44.6971435546875,44.075714111328125,44.48143005371094,44.68571472167969,127087100.0,29.796566009521484
2010-11-04,45.7400016784668,45.0042839050293,45.06428527832031,45.46714401245117,160622000.0,30.3176326751709
2010-11-05,45.65285873413086,45.25,45.42714309692383,45.30428695678711,90313300.0,30.209035873413086
2010-11-08,45.681427001953125,45.251426696777344,45.31428527832031,45.51714324951172,70439600.0,30.35096549987793
2010-11-09,45.900001525878906,44.92856979370117,45.86428451538086,45.1542854309082,95886000.0,30.109012603759766
2010-11-10,45.538570404052734,44.7928581237793,45.23428726196289,45.432857513427734,96056800.0,30.294763565063477
2010-11-11,45.485713958740234,44.89285659790039,45.0,45.235713958740234,90321000.0,30.163311004638672
2010-11-12,45.21428680419922,43.37571334838867,45.14285659790039,44.0042839050293,198961700.0,29.342199325561523
2010-11-15,44.362857818603516,43.75285720825195,44.06571578979492,43.862857818603516,100901500.0,29.247882843017578
2010-11-16,43.94285583496094,42.7599983215332,43.674285888671875,43.084285736083984,164412500.0,28.728727340698242
2010-11-17,43.42714309692383,42.53714370727539,43.02857208251953,42.92856979370117,119862400.0,28.624906539916992
2010-11-18,44.23857116699219,43.52714157104492,43.599998474121094,44.06142807006836,123622800.0,29.38029670715332
2010-11-19,44.05714416503906,43.605712890625,43.9957160949707,43.818572998046875,96210800.0,29.218351364135742
2010-11-22,44.76571273803711,43.69571304321289,43.81142807006836,44.76571273803711,98268800.0,29.84991455078125
2010-11-23,44.53571319580078,43.79428482055664,44.349998474121094,44.104286193847656,129861900.0,29.40886688232422
2010-11-24,45.05714416503906,44.53571319580078,44.57143020629883,44.97142791748047,103431300.0,29.987085342407227
2010-11-26,45.38571548461914,44.70571517944336,44.81999969482422,45.0,59396400.0,30.00613784790039
2010-11-29,45.354286193847656,44.48285675048828,45.07143020629883,45.26714324951172,111446300.0,30.18427085876465
2010-11-30,44.908573150634766,44.40999984741211,44.79142761230469,44.45000076293945,125464500.0,29.63939094543457
2010-12-01,45.39285659790039,45.0,45.038570404052734,45.20000076293945,115437700.0,30.13949203491211
2010-12-02,45.57143020629883,44.98428726196289,45.361427307128906,45.45000076293945,115709300.0,30.306198120117188
2010-12-03,45.521427154541016,45.191429138183594,45.28714370727539,45.34857177734375,85523200.0,30.238557815551758
2010-12-06,46.047142028808594,45.48857116699219,45.52000045776367,45.735713958740234,112120400.0,30.496707916259766
2010-12-07,46.28428649902344,45.44571304321289,46.25714111328125,45.45857238769531,97863500.0,30.311906814575195
2010-12-08,45.86000061035156,45.301429748535156,45.66143035888672,45.85857009887695,80483900.0,30.578632354736328
2010-12-09,46.07143020629883,45.57428741455078,46.01856994628906,45.68000030517578,73537800.0,30.459569931030273
2010-12-10,45.86428451538086,45.514286041259766,45.66428756713867,45.79428482055664,65627800.0,30.535764694213867
2010-12-13,46.43714141845703,45.85714340209961,46.33856964111328,45.952857971191406,109953900.0,30.641502380371094
2010-12-14,46.077144622802734,45.57143020629883,45.961429595947266,45.755714416503906,87752000.0,30.510047912597656
2010-12-15,46.14285659790039,45.59857177734375,45.71428680419922,45.76571273803711,104328000.0,30.51671028137207
2010-12-16,46.08714294433594,45.728572845458984,45.869998931884766,45.89285659790039,80507700.0,30.60149574279785
2010-12-17,45.970001220703125,45.74714279174805,45.9471435546875,45.801429748535156,96732300.0,30.54052734375
2010-12-20,46.17856979370117,45.461429595947266,45.94285583496094,46.029998779296875,96402600.0,30.69293975830078
2010-12-21,46.341426849365234,46.00714111328125,46.14285659790039,46.31428527832031,64088500.0,30.88249969482422
2010-12-22,46.531429290771484,46.22142791748047,46.33714294433594,46.4514274597168,66480400.0,30.973941802978516
2010-12-23,46.45000076293945,46.16714096069336,46.42856979370117,46.228572845458984,55789300.0,30.82535743713379
2010-12-27,46.49142837524414,45.931427001953125,46.121429443359375,46.38285827636719,62454000.0,30.92823028564453
2010-12-28,46.665714263916016,46.43714141845703,46.558570861816406,46.4957160949707,43981000.0,31.003480911254883
2010-12-29,46.63571548461914,46.44285583496094,46.60285568237305,46.470001220703125,40784800.0,30.9863338470459
2010-12-30,46.501426696777344,46.150001525878906,46.49714279174805,46.237144470214844,39373600.0,30.831069946289062
2010-12-31,46.211429595947266,45.90142822265625,46.13571548461914,46.08000183105469,48377000.0,30.726293563842773
2011-01-03,47.18000030517578,46.40571594238281,46.52000045776367,47.08142852783203,111284600.0,31.394041061401367
2011-01-04,47.5,46.878570556640625,47.49142837524414,47.327144622802734,77270200.0,31.557884216308594
2011-01-05,47.762855529785156,47.07143020629883,47.07857131958008,47.71428680419922,63879900.0,31.81602668762207
2011-01-06,47.89285659790039,47.55714416503906,47.817142486572266,47.67571258544922,75107200.0,31.790306091308594
2011-01-07,48.04999923706055,47.41428756713867,47.71285629272461,48.01714324951172,77982800.0,32.01797103881836
2011-01-10,49.03285598754883,48.16714096069336,48.4042854309082,48.92142868041992,112140000.0,32.6209602355957
2011-01-11,49.279998779296875,48.4957160949707,49.26856994628906,48.80571365356445,111027000.0,32.54380416870117
2011-01-12,49.20428466796875,48.85714340209961,49.03571319580078,49.202857971191406,75647600.0,32.80860900878906
2011-01-13,49.52000045776367,49.121429443359375,49.308570861816406,49.38285827636719,74195100.0,32.928646087646484
2011-01-14,49.78285598754883,49.20571517944336,49.41285705566406,49.78285598754883,77210000.0,33.19535827636719
2011-01-18,49.251426696777344,46.57143020629883,47.07428741455078,48.66428756713867,470249500.0,32.44949722290039
2011-01-19,49.79999923706055,48.12571334838867,49.764286041259766,48.40571594238281,283903200.0,32.277076721191406
